DATE,STATION,TMAX,TMIN,TMAX_F,TMIN_F
2015-04-17,USR0000CBAR,256.0,67.0,78.0,44.0
2015-04-18,USR0000CBAR,228.0,56.0,73.0,42.0
2015-04-19,USR0000CBAR,200.0,67.0,68.0,44.0
2015-04-20,USR0000CBAR,172.0,94.0,63.0,49.0
2015-04-21,USR0000CBAR,117.0,83.0,53.0,47.0
2015-04-22,USR0000CBAR,194.0,72.0,67.0,45.0
2015-04-23,USR0000CBAR,189.0,56.0,66.0,42.0
2015-04-24,USR0000CBAR,156.0,78.0,60.0,46.0
2015-04-25,USR0000CBAR,139.0,78.0,57.0,46.0
2015-04-26,USR0000CBAR,172.0,78.0,63.0,46.0
2015-04-27,USR0000CBAR,278.0,89.0,82.0,48.0
2015-04-28,USR0000CBAR,178.0,83.0,64.0,47.0
2015-04-29,USR0000CBAR,194.0,78.0,67.0,46.0
2015-04-30,USR0000CBAR,300.0,139.0,86.0,57.0
2015-05-01,USR0000CBAR,278.0,94.0,82.0,49.0
2015-05-02,USR0000CBAR,233.0,83.0,74.0,47.0
2015-05-03,USR0000CBAR,150.0,83.0,59.0,47.0
2015-05-04,USR0000CBAR,167.0,72.0,62.0,45.0
2015-05-05,USR0000CBAR,178.0,67.0,64.0,44.0
2015-05-06,USR0000CBAR,189.0,72.0,66.0,45.0
2015-05-07,USR0000CBAR,189.0,72.0,66.0,45.0
2015-05-08,USR0000CBAR,183.0,72.0,65.0,45.0
2015-05-09,USR0000CBAR,189.0,83.0,66.0,47.0
2015-05-10,USR0000CBAR,189.0,78.0,66.0,46.0
2015-05-11,USR0000CBAR,144.0,78.0,58.0,46.0
2015-05-12,USR0000CBAR,139.0,72.0,57.0,45.0
2015-05-13,USR0000CBAR,156.0,72.0,60.0,45.0
2015-05-14,USR0000CBAR,161.0,83.0,61.0,47.0
2015-05-15,USR0000CBAR,161.0,89.0,61.0,48.0
2015-05-16,USR0000CBAR,183.0,89.0,65.0,48.0
2015-05-17,USR0000CBAR,156.0,94.0,60.0,49.0
2015-05-18,USR0000CBAR,144.0,94.0,58.0,49.0
2015-05-19,USR0000CBAR,178.0,94.0,64.0,49.0
2015-05-20,USR0000CBAR,144.0,94.0,58.0,49.0
2015-05-21,USR0000CBAR,156.0,100.0,60.0,50.0
2015-05-22,USR0000CBAR,161.0,100.0,61.0,50.0
2015-05-23,USR0000CBAR,178.0,89.0,64.0,48.0
2015-05-24,USR0000CBAR,189.0,78.0,66.0,46.0
2015-05-25,USR0000CBAR,144.0,89.0,58.0,48.0
2015-05-26,USR0000CBAR,150.0,94.0,59.0,49.0
2015-05-27,USR0000CBAR,183.0,94.0,65.0,49.0
2015-05-28,USR0000CBAR,194.0,83.0,67.0,47.0
2015-05-29,USR0000CBAR,200.0,83.0,68.0,47.0
2015-05-30,USR0000CBAR,233.0,89.0,74.0,48.0
2015-05-31,USR0000CBAR,161.0,89.0,61.0,48.0
2015-06-01,USR0000CBAR,178.0,117.0,64.0,53.0
2015-06-02,USR0000CBAR,189.0,106.0,66.0,51.0
2015-06-03,USR0000CBAR,183.0,94.0,65.0,49.0
2015-06-04,USR0000CBAR,222.0,83.0,72.0,47.0
2015-06-05,USR0000CBAR,244.0,106.0,76.0,51.0
2015-06-06,USR0000CBAR,194.0,94.0,67.0,49.0
2015-06-07,USR0000CBAR,267.0,106.0,80.0,51.0
2015-06-08,USR0000CBAR,333.0,122.0,92.0,54.0
2015-06-09,USR0000CBAR,278.0,117.0,82.0,53.0
2015-06-10,USR0000CBAR,211.0,117.0,70.0,53.0
2015-06-11,USR0000CBAR,278.0,111.0,82.0,52.0
2015-06-12,USR0000CBAR,328.0,117.0,91.0,53.0
2015-06-13,USR0000CBAR,233.0,100.0,74.0,50.0
2015-06-14,USR0000CBAR,178.0,89.0,64.0,48.0
2015-06-15,USR0000CBAR,183.0,94.0,65.0,49.0
2015-06-16,USR0000CBAR,239.0,78.0,75.0,46.0
2015-06-17,USR0000CBAR,272.0,78.0,81.0,46.0
2015-06-18,USR0000CBAR,206.0,83.0,69.0,47.0
2015-06-19,USR0000CBAR,261.0,83.0,79.0,47.0
2015-06-20,USR0000CBAR,278.0,106.0,82.0,51.0
2015-06-21,USR0000CBAR,206.0,100.0,69.0,50.0
2015-06-22,USR0000CBAR,206.0,94.0,69.0,49.0
2015-06-23,USR0000CBAR,244.0,89.0,76.0,48.0
2015-06-24,USR0000CBAR,272.0,89.0,81.0,48.0
2015-06-25,USR0000CBAR,322.0,128.0,90.0,55.0
2015-06-26,USR0000CBAR,311.0,122.0,88.0,54.0
2015-06-27,USR0000CBAR,200.0,122.0,68.0,54.0
2015-06-28,USR0000CBAR,228.0,122.0,73.0,54.0
2015-06-29,USR0000CBAR,228.0,117.0,73.0,53.0
2015-06-30,USR0000CBAR,350.0,100.0,95.0,50.0
2015-07-01,USR0000CBAR,322.0,133.0,90.0,56.0
2015-07-02,USR0000CBAR,250.0,144.0,77.0,58.0
2015-07-03,USR0000CBAR,283.0,128.0,83.0,55.0
2015-07-04,USR0000CBAR,272.0,122.0,81.0,54.0
2015-07-05,USR0000CBAR,217.0,133.0,71.0,56.0
2015-07-06,USR0000CBAR,239.0,128.0,75.0,55.0
2015-07-07,USR0000CBAR,217.0,133.0,71.0,56.0
2015-07-08,USR0000CBAR,178.0,128.0,64.0,55.0
2015-07-09,USR0000CBAR,150.0,128.0,59.0,55.0
2015-07-10,USR0000CBAR,211.0,133.0,70.0,56.0
2015-07-11,USR0000CBAR,217.0,128.0,71.0,55.0
2015-07-12,USR0000CBAR,228.0,144.0,73.0,58.0
2015-07-13,USR0000CBAR,233.0,133.0,74.0,56.0
2015-07-14,USR0000CBAR,206.0,122.0,69.0,54.0
2015-07-15,USR0000CBAR,278.0,117.0,82.0,53.0
2015-07-16,USR0000CBAR,239.0,117.0,75.0,53.0
2015-07-17,USR0000CBAR,294.0,128.0,85.0,55.0
2015-07-18,USR0000CBAR,244.0,128.0,76.0,55.0
2015-07-19,USR0000CBAR,328.0,133.0,91.0,56.0
2015-07-20,USR0000CBAR,272.0,133.0,81.0,56.0
2015-07-21,USR0000CBAR,222.0,128.0,72.0,55.0
2015-07-22,USR0000CBAR,200.0,122.0,68.0,54.0
2015-07-23,USR0000CBAR,211.0,122.0,70.0,54.0
2015-07-24,USR0000CBAR,239.0,117.0,75.0,53.0
2015-07-25,USR0000CBAR,217.0,122.0,71.0,54.0
2015-07-26,USR0000CBAR,250.0,106.0,77.0,51.0
2015-07-27,USR0000CBAR,306.0,133.0,87.0,56.0
2015-07-28,USR0000CBAR,350.0,189.0,95.0,66.0
2015-07-29,USR0000CBAR,339.0,133.0,93.0,56.0
2015-07-30,USR0000CBAR,278.0,128.0,82.0,55.0
2015-07-31,USR0000CBAR,250.0,139.0,77.0,57.0
2015-08-01,USR0000CBAR,256.0,139.0,78.0,57.0
2015-08-02,USR0000CBAR,239.0,144.0,75.0,58.0
2015-08-03,USR0000CBAR,233.0,139.0,74.0,57.0
2015-08-04,USR0000CBAR,217.0,128.0,71.0,55.0
2015-08-05,USR0000CBAR,250.0,133.0,77.0,56.0
2015-08-06,USR0000CBAR,311.0,128.0,88.0,55.0
2015-08-07,USR0000CBAR,228.0,128.0,73.0,55.0
2015-08-08,USR0000CBAR,239.0,133.0,75.0,56.0
2015-08-09,USR0000CBAR,239.0,133.0,75.0,56.0
2015-08-10,USR0000CBAR,233.0,122.0,74.0,54.0
2015-08-11,USR0000CBAR,222.0,128.0,72.0,55.0
2015-08-12,USR0000CBAR,261.0,106.0,79.0,51.0
2015-08-13,USR0000CBAR,239.0,144.0,75.0,58.0
2015-08-14,USR0000CBAR,233.0,144.0,74.0,58.0
2015-08-15,USR0000CBAR,333.0,167.0,92.0,62.0
2015-08-16,USR0000CBAR,372.0,206.0,99.0,69.0
2015-08-17,USR0000CBAR,356.0,133.0,96.0,56.0
2015-08-18,USR0000CBAR,261.0,111.0,79.0,52.0
2015-08-19,USR0000CBAR,222.0,133.0,72.0,56.0
2015-08-20,USR0000CBAR,189.0,128.0,66.0,55.0
2015-08-21,USR0000CBAR,228.0,128.0,73.0,55.0
2015-08-22,USR0000CBAR,239.0,133.0,75.0,56.0
2015-08-23,USR0000CBAR,222.0,139.0,72.0,57.0
2015-08-24,USR0000CBAR,233.0,133.0,74.0,56.0
2015-08-25,USR0000CBAR,250.0,117.0,77.0,53.0
2015-08-26,USR0000CBAR,300.0,111.0,86.0,52.0
2015-08-27,USR0000CBAR,317.0,150.0,89.0,59.0
2015-08-28,USR0000CBAR,350.0,167.0,95.0,62.0
2015-08-29,USR0000CBAR,244.0,161.0,76.0,61.0
2015-08-30,USR0000CBAR,217.0,144.0,71.0,58.0
2015-08-31,USR0000CBAR,294.0,128.0,85.0,55.0
2015-09-01,USR0000CBAR,272.0,122.0,81.0,54.0
2015-09-02,USR0000CBAR,211.0,133.0,70.0,56.0
2015-09-03,USR0000CBAR,222.0,117.0,72.0,53.0
2015-09-04,USR0000CBAR,183.0,89.0,65.0,48.0
2015-09-05,USR0000CBAR,261.0,100.0,79.0,50.0
2015-09-06,USR0000CBAR,306.0,150.0,87.0,59.0
2015-09-07,USR0000CBAR,344.0,156.0,94.0,60.0
2015-09-08,USR0000CBAR,367.0,200.0,98.0,68.0
2015-09-09,USR0000CBAR,367.0,211.0,98.0,70.0
2015-09-10,USR0000CBAR,350.0,200.0,95.0,68.0
2015-09-11,USR0000CBAR,289.0,117.0,84.0,53.0
2015-09-12,USR0000CBAR,261.0,117.0,79.0,53.0
2015-09-13,USR0000CBAR,306.0,128.0,87.0,55.0
2015-09-14,USR0000CBAR,150.0,128.0,59.0,55.0
2015-09-15,USR0000CBAR,183.0,111.0,65.0,52.0
2015-09-16,USR0000CBAR,156.0,122.0,60.0,54.0
2015-09-17,USR0000CBAR,217.0,128.0,71.0,55.0
2015-09-18,USR0000CBAR,267.0,128.0,80.0,55.0
2015-09-19,USR0000CBAR,339.0,133.0,93.0,56.0
2015-09-20,USR0000CBAR,378.0,200.0,100.0,68.0
2015-09-21,USR0000CBAR,356.0,128.0,96.0,55.0
2015-09-22,USR0000CBAR,189.0,106.0,66.0,51.0
2015-09-23,USR0000CBAR,278.0,100.0,82.0,50.0
2015-09-24,USR0000CBAR,344.0,161.0,94.0,61.0
2015-09-25,USR0000CBAR,272.0,156.0,81.0,60.0
2015-09-26,USR0000CBAR,267.0,111.0,80.0,52.0
2015-09-27,USR0000CBAR,300.0,122.0,86.0,54.0
2015-09-28,USR0000CBAR,256.0,100.0,78.0,50.0
2015-09-29,USR0000CBAR,217.0,122.0,71.0,54.0
2015-09-30,USR0000CBAR,222.0,117.0,72.0,53.0
2015-10-01,USR0000CBAR,233.0,122.0,74.0,54.0
2015-10-02,USR0000CBAR,278.0,122.0,82.0,54.0
2015-10-03,USR0000CBAR,239.0,111.0,75.0,52.0
2015-10-04,USR0000CBAR,261.0,128.0,79.0,55.0
2015-10-05,USR0000CBAR,233.0,133.0,74.0,56.0
2015-10-06,USR0000CBAR,256.0,133.0,78.0,56.0
2015-10-07,USR0000CBAR,261.0,122.0,79.0,54.0
2015-10-08,USR0000CBAR,294.0,133.0,85.0,56.0
2015-10-09,USR0000CBAR,267.0,117.0,80.0,53.0
2015-10-10,USR0000CBAR,228.0,150.0,73.0,59.0
2015-10-11,USR0000CBAR,261.0,133.0,79.0,56.0
2015-10-12,USR0000CBAR,333.0,156.0,92.0,60.0
2015-10-13,USR0000CBAR,361.0,194.0,97.0,67.0
2015-10-14,USR0000CBAR,306.0,156.0,87.0,60.0
2015-10-15,USR0000CBAR,261.0,128.0,79.0,55.0
2015-10-16,USR0000CBAR,267.0,133.0,80.0,56.0
2015-10-17,USR0000CBAR,206.0,139.0,69.0,57.0
2015-10-18,USR0000CBAR,194.0,139.0,67.0,57.0
2015-10-19,USR0000CBAR,217.0,133.0,71.0,56.0
2015-10-20,USR0000CBAR,283.0,122.0,83.0,54.0
2015-10-21,USR0000CBAR,278.0,117.0,82.0,53.0
2015-10-22,USR0000CBAR,267.0,94.0,80.0,49.0
2015-10-23,USR0000CBAR,272.0,111.0,81.0,52.0
2015-10-24,USR0000CBAR,261.0,106.0,79.0,51.0
2015-10-25,USR0000CBAR,217.0,117.0,71.0,53.0
2015-10-26,USR0000CBAR,267.0,106.0,80.0,51.0
2015-10-27,USR0000CBAR,206.0,128.0,69.0,55.0
2015-10-28,USR0000CBAR,211.0,128.0,70.0,55.0
2015-10-29,USR0000CBAR,228.0,122.0,73.0,54.0
2015-10-30,USR0000CBAR,278.0,139.0,82.0,57.0
2015-10-31,USR0000CBAR,267.0,133.0,80.0,56.0
2015-11-01,USR0000CBAR,206.0,122.0,69.0,54.0
2015-11-02,USR0000CBAR,156.0,100.0,60.0,50.0
2015-11-03,USR0000CBAR,183.0,83.0,65.0,47.0
2015-11-04,USR0000CBAR,189.0,78.0,66.0,46.0
2015-11-05,USR0000CBAR,200.0,83.0,68.0,47.0
2015-11-06,USR0000CBAR,200.0,78.0,68.0,46.0
2015-11-07,USR0000CBAR,211.0,83.0,70.0,47.0
2015-11-08,USR0000CBAR,167.0,94.0,62.0,49.0
2015-11-09,USR0000CBAR,133.0,72.0,56.0,45.0
2015-11-10,USR0000CBAR,167.0,50.0,62.0,41.0
2015-11-11,USR0000CBAR,183.0,56.0,65.0,42.0
2015-11-12,USR0000CBAR,189.0,67.0,66.0,44.0
2015-11-13,USR0000CBAR,211.0,89.0,70.0,48.0
2015-11-14,USR0000CBAR,200.0,94.0,68.0,49.0
2015-11-15,USR0000CBAR,128.0,72.0,55.0,45.0
2015-11-16,USR0000CBAR,144.0,39.0,58.0,39.0
2015-11-17,USR0000CBAR,161.0,89.0,61.0,48.0
2015-11-18,USR0000CBAR,189.0,100.0,66.0,50.0
2015-11-19,USR0000CBAR,200.0,89.0,68.0,48.0
2015-11-20,USR0000CBAR,222.0,94.0,72.0,49.0
2015-11-21,USR0000CBAR,211.0,117.0,70.0,53.0
2015-11-22,USR0000CBAR,206.0,122.0,69.0,54.0
2015-11-23,USR0000CBAR,144.0,78.0,58.0,46.0
2015-11-24,USR0000CBAR,117.0,56.0,53.0,42.0
2015-11-25,USR0000CBAR,117.0,28.0,53.0,37.0
2015-11-26,USR0000CBAR,133.0,28.0,56.0,37.0
2015-11-27,USR0000CBAR,144.0,50.0,58.0,41.0
2015-11-28,USR0000CBAR,128.0,39.0,55.0,39.0
2015-11-29,USR0000CBAR,133.0,39.0,56.0,39.0
2015-11-30,USR0000CBAR,83.0,44.0,47.0,40.0
2015-12-01,USR0000CBAR,144.0,39.0,58.0,39.0
2015-12-02,USR0000CBAR,144.0,83.0,58.0,47.0
2015-12-03,USR0000CBAR,128.0,83.0,55.0,47.0
2015-12-04,USR0000CBAR,156.0,67.0,60.0,44.0
2015-12-05,USR0000CBAR,106.0,61.0,51.0,43.0
2015-12-06,USR0000CBAR,133.0,106.0,56.0,51.0
2015-12-07,USR0000CBAR,167.0,117.0,62.0,53.0
2015-12-08,USR0000CBAR,156.0,117.0,60.0,53.0
2015-12-09,USR0000CBAR,139.0,128.0,57.0,55.0
2015-12-10,USR0000CBAR,156.0,78.0,60.0,46.0
2015-12-11,USR0000CBAR,122.0,67.0,54.0,44.0
2015-12-12,USR0000CBAR,133.0,72.0,56.0,45.0
2015-12-13,USR0000CBAR,122.0,56.0,54.0,42.0
2015-12-14,USR0000CBAR,128.0,50.0,55.0,41.0
2015-12-15,USR0000CBAR,139.0,39.0,57.0,39.0
2015-12-16,USR0000CBAR,133.0,44.0,56.0,40.0
2015-12-17,USR0000CBAR,133.0,50.0,56.0,41.0
2015-12-18,USR0000CBAR,106.0,83.0,51.0,47.0
2015-12-19,USR0000CBAR,117.0,61.0,53.0,43.0
2015-12-20,USR0000CBAR,128.0,50.0,55.0,41.0
2015-12-21,USR0000CBAR,133.0,106.0,56.0,51.0
2015-12-22,USR0000CBAR,139.0,78.0,57.0,46.0
2015-12-23,USR0000CBAR,111.0,61.0,52.0,43.0
2015-12-24,USR0000CBAR,89.0,39.0,48.0,39.0
2015-12-25,USR0000CBAR,111.0,33.0,52.0,38.0
2015-12-26,USR0000CBAR,117.0,28.0,53.0,37.0
2015-12-27,USR0000CBAR,89.0,17.0,48.0,35.0
2015-12-28,USR0000CBAR,117.0,22.0,53.0,36.0
2015-12-29,USR0000CBAR,139.0,33.0,57.0,38.0
2015-12-30,USR0000CBAR,56.0,28.0,42.0,37.0
2015-12-31,USR0000CBAR,122.0,11.0,54.0,34.0
2016-01-01,USR0000CBAR,94.0,17.0,49.0,35.0
2016-01-02,USR0000CBAR,89.0,39.0,48.0,39.0
2016-01-03,USR0000CBAR,83.0,39.0,47.0,39.0
2016-01-04,USR0000CBAR,111.0,50.0,52.0,41.0
2016-01-05,USR0000CBAR,111.0,89.0,52.0,48.0
2016-01-06,USR0000CBAR,100.0,67.0,50.0,44.0
2016-01-07,USR0000CBAR,133.0,50.0,56.0,41.0
2016-01-08,USR0000CBAR,94.0,56.0,49.0,42.0
2016-01-09,USR0000CBAR,94.0,72.0,49.0,45.0
2016-01-10,USR0000CBAR,94.0,72.0,49.0,45.0
2016-01-11,USR0000CBAR,117.0,78.0,53.0,46.0
2016-01-12,USR0000CBAR,122.0,72.0,54.0,45.0
2016-01-13,USR0000CBAR,122.0,67.0,54.0,44.0
2016-01-14,USR0000CBAR,117.0,56.0,53.0,42.0
2016-01-15,USR0000CBAR,139.0,78.0,57.0,46.0
2016-01-16,USR0000CBAR,128.0,83.0,55.0,47.0
2016-01-17,USR0000CBAR,133.0,122.0,56.0,54.0
2016-01-18,USR0000CBAR,139.0,94.0,57.0,49.0
2016-01-19,USR0000CBAR,139.0,100.0,57.0,50.0
2016-01-20,USR0000CBAR,156.0,61.0,60.0,43.0
2016-01-21,USR0000CBAR,133.0,89.0,56.0,48.0
2016-01-22,USR0000CBAR,128.0,94.0,55.0,49.0
2016-01-23,USR0000CBAR,111.0,83.0,52.0,47.0
2016-01-24,USR0000CBAR,133.0,72.0,56.0,45.0
2016-01-25,USR0000CBAR,117.0,83.0,53.0,47.0
2016-01-26,USR0000CBAR,172.0,72.0,63.0,45.0
2016-01-27,USR0000CBAR,172.0,78.0,63.0,46.0
2016-01-28,USR0000CBAR,161.0,72.0,61.0,45.0
2016-01-29,USR0000CBAR,133.0,94.0,56.0,49.0
2016-01-30,USR0000CBAR,128.0,78.0,55.0,46.0
2016-01-31,USR0000CBAR,106.0,50.0,51.0,41.0
2016-02-01,USR0000CBAR,128.0,39.0,55.0,39.0
2016-02-02,USR0000CBAR,128.0,44.0,55.0,40.0
2016-02-03,USR0000CBAR,117.0,39.0,53.0,39.0
2016-02-04,USR0000CBAR,144.0,67.0,58.0,44.0
2016-02-05,USR0000CBAR,167.0,67.0,62.0,44.0
2016-02-06,USR0000CBAR,206.0,78.0,69.0,46.0
2016-02-07,USR0000CBAR,233.0,106.0,74.0,51.0
2016-02-08,USR0000CBAR,239.0,128.0,75.0,55.0
2016-02-09,USR0000CBAR,206.0,128.0,69.0,55.0
2016-02-10,USR0000CBAR,239.0,106.0,75.0,51.0
2016-02-11,USR0000CBAR,217.0,106.0,71.0,51.0
2016-02-12,USR0000CBAR,200.0,100.0,68.0,50.0
2016-02-13,USR0000CBAR,206.0,89.0,69.0,48.0
2016-02-14,USR0000CBAR,206.0,111.0,69.0,52.0
2016-02-15,USR0000CBAR,261.0,144.0,79.0,58.0
2016-02-16,USR0000CBAR,233.0,139.0,74.0,57.0
2016-02-17,USR0000CBAR,167.0,78.0,62.0,46.0
2016-02-18,USR0000CBAR,139.0,78.0,57.0,46.0
2016-02-19,USR0000CBAR,111.0,67.0,52.0,44.0
2016-02-22,USR0000CBAR,217.0,117.0,71.0,53.0
2016-02-23,USR0000CBAR,228.0,106.0,73.0,51.0
2016-02-24,USR0000CBAR,222.0,94.0,72.0,49.0
2016-02-25,USR0000CBAR,228.0,106.0,73.0,51.0
2016-02-26,USR0000CBAR,194.0,111.0,67.0,52.0
2016-02-27,USR0000CBAR,178.0,83.0,64.0,47.0
2016-02-28,USR0000CBAR,167.0,83.0,62.0,47.0
2016-02-29,USR0000CBAR,233.0,89.0,74.0,48.0
2016-03-01,USR0000CBAR,200.0,117.0,68.0,53.0
2016-03-02,USR0000CBAR,211.0,106.0,70.0,51.0
2016-03-03,USR0000CBAR,156.0,117.0,60.0,53.0
2016-03-04,USR0000CBAR,150.0,128.0,59.0,55.0
2016-03-05,USR0000CBAR,139.0,106.0,57.0,51.0
2016-03-06,USR0000CBAR,133.0,83.0,56.0,47.0
2016-03-07,USR0000CBAR,128.0,67.0,55.0,44.0
2016-03-08,USR0000CBAR,128.0,67.0,55.0,44.0
2016-03-09,USR0000CBAR,139.0,83.0,57.0,47.0
2016-03-10,USR0000CBAR,133.0,122.0,56.0,54.0
2016-03-11,USR0000CBAR,128.0,83.0,55.0,47.0
2016-03-12,USR0000CBAR,117.0,83.0,53.0,47.0
2016-03-13,USR0000CBAR,122.0,106.0,54.0,51.0
2016-03-14,USR0000CBAR,139.0,78.0,57.0,46.0
2016-03-15,USR0000CBAR,178.0,56.0,64.0,42.0
2016-03-16,USR0000CBAR,222.0,89.0,72.0,48.0
2016-03-17,USR0000CBAR,250.0,89.0,77.0,48.0
2016-03-18,USR0000CBAR,189.0,78.0,66.0,46.0
2016-03-19,USR0000CBAR,194.0,100.0,67.0,50.0
2016-03-20,USR0000CBAR,133.0,100.0,56.0,50.0
2016-03-21,USR0000CBAR,144.0,78.0,58.0,46.0
2016-03-22,USR0000CBAR,144.0,72.0,58.0,45.0
2016-03-23,USR0000CBAR,178.0,67.0,64.0,44.0
2016-03-24,USR0000CBAR,167.0,89.0,62.0,48.0
2016-03-25,USR0000CBAR,178.0,83.0,64.0,47.0
2016-03-26,USR0000CBAR,167.0,83.0,62.0,47.0
2016-03-27,USR0000CBAR,139.0,72.0,57.0,45.0
2016-03-28,USR0000CBAR,122.0,61.0,54.0,43.0
2016-03-29,USR0000CBAR,172.0,50.0,63.0,41.0
2016-03-30,USR0000CBAR,161.0,61.0,61.0,43.0
2016-03-31,USR0000CBAR,183.0,89.0,65.0,48.0
2016-04-01,USR0000CBAR,167.0,83.0,62.0,47.0
2016-04-02,USR0000CBAR,217.0,78.0,71.0,46.0
2016-04-03,USR0000CBAR,178.0,78.0,64.0,46.0
2016-04-04,USR0000CBAR,167.0,83.0,62.0,47.0
2016-04-05,USR0000CBAR,256.0,78.0,78.0,46.0
2016-04-06,USR0000CBAR,294.0,150.0,85.0,59.0
2016-04-07,USR0000CBAR,178.0,117.0,64.0,53.0
2016-04-08,USR0000CBAR,183.0,117.0,65.0,53.0
2016-04-09,USR0000CBAR,144.0,111.0,58.0,52.0
2016-04-10,USR0000CBAR,133.0,100.0,56.0,50.0
2016-04-11,USR0000CBAR,183.0,100.0,65.0,50.0
2016-04-12,USR0000CBAR,156.0,94.0,60.0,49.0
2016-04-13,USR0000CBAR,161.0,94.0,61.0,49.0
2016-04-14,USR0000CBAR,144.0,67.0,58.0,44.0
2016-04-15,USR0000CBAR,178.0,67.0,64.0,44.0
2016-04-16,USR0000CBAR,250.0,122.0,77.0,54.0
2016-04-17,USR0000CBAR,272.0,139.0,81.0,57.0
2016-04-18,USR0000CBAR,294.0,139.0,85.0,57.0
2016-04-19,USR0000CBAR,261.0,128.0,79.0,55.0
2016-04-20,USR0000CBAR,228.0,111.0,73.0,52.0
2016-04-21,USR0000CBAR,178.0,128.0,64.0,55.0
2016-04-22,USR0000CBAR,144.0,94.0,58.0,49.0
2016-04-23,USR0000CBAR,167.0,89.0,62.0,48.0
2016-04-24,USR0000CBAR,150.0,78.0,59.0,46.0
2016-04-25,USR0000CBAR,139.0,61.0,57.0,43.0
2016-04-26,USR0000CBAR,156.0,61.0,60.0,43.0
2016-04-27,USR0000CBAR,133.0,78.0,56.0,46.0
2016-04-28,USR0000CBAR,178.0,72.0,64.0,45.0
2016-04-29,USR0000CBAR,161.0,72.0,61.0,45.0
2016-04-30,USR0000CBAR,239.0,78.0,75.0,46.0
2016-05-01,USR0000CBAR,272.0,111.0,81.0,52.0
2016-05-02,USR0000CBAR,222.0,89.0,72.0,48.0
2016-05-03,USR0000CBAR,189.0,89.0,66.0,48.0
2016-05-04,USR0000CBAR,194.0,100.0,67.0,50.0
2016-05-05,USR0000CBAR,178.0,94.0,64.0,49.0
2016-05-06,USR0000CBAR,139.0,100.0,57.0,50.0
2016-05-07,USR0000CBAR,128.0,106.0,55.0,51.0
2016-05-08,USR0000CBAR,156.0,94.0,60.0,49.0
2016-05-09,USR0000CBAR,206.0,89.0,69.0,48.0
2016-05-10,USR0000CBAR,222.0,72.0,72.0,45.0
2016-05-11,USR0000CBAR,206.0,83.0,69.0,47.0
2016-05-12,USR0000CBAR,189.0,83.0,66.0,47.0
2016-05-13,USR0000CBAR,172.0,100.0,63.0,50.0
2016-05-14,USR0000CBAR,183.0,106.0,65.0,51.0
2016-05-15,USR0000CBAR,172.0,100.0,63.0,50.0
2016-05-16,USR0000CBAR,233.0,94.0,74.0,49.0
2016-05-17,USR0000CBAR,294.0,111.0,85.0,52.0
2016-05-18,USR0000CBAR,311.0,100.0,88.0,50.0
2016-05-19,USR0000CBAR,156.0,83.0,60.0,47.0
2016-05-20,USR0000CBAR,139.0,83.0,57.0,47.0
2016-05-21,USR0000CBAR,167.0,94.0,62.0,49.0
2016-05-22,USR0000CBAR,161.0,89.0,61.0,48.0
2016-05-23,USR0000CBAR,178.0,94.0,64.0,49.0
2016-05-24,USR0000CBAR,167.0,100.0,62.0,50.0
2016-05-25,USR0000CBAR,183.0,100.0,65.0,50.0
2016-05-26,USR0000CBAR,228.0,94.0,73.0,49.0
2016-05-27,USR0000CBAR,256.0,83.0,78.0,47.0
2016-05-28,USR0000CBAR,289.0,117.0,84.0,53.0
2016-05-29,USR0000CBAR,256.0,100.0,78.0,50.0
2016-05-30,USR0000CBAR,289.0,89.0,84.0,48.0
2016-05-31,USR0000CBAR,317.0,100.0,89.0,50.0
2016-06-01,USR0000CBAR,278.0,94.0,82.0,49.0
2016-06-02,USR0000CBAR,294.0,78.0,85.0,46.0
2016-06-03,USR0000CBAR,356.0,178.0,96.0,64.0
2016-06-04,USR0000CBAR,300.0,111.0,86.0,52.0
2016-06-05,USR0000CBAR,283.0,89.0,83.0,48.0
2016-06-06,USR0000CBAR,200.0,106.0,68.0,51.0
2016-06-07,USR0000CBAR,206.0,117.0,69.0,53.0
2016-06-08,USR0000CBAR,194.0,111.0,67.0,52.0
2016-06-09,USR0000CBAR,189.0,111.0,66.0,52.0
2016-06-10,USR0000CBAR,167.0,100.0,62.0,50.0
2016-06-11,USR0000CBAR,283.0,83.0,83.0,47.0
2016-06-12,USR0000CBAR,211.0,106.0,70.0,51.0
2016-06-13,USR0000CBAR,206.0,94.0,69.0,49.0
2016-06-14,USR0000CBAR,161.0,89.0,61.0,48.0
2016-06-15,USR0000CBAR,161.0,89.0,61.0,48.0
2016-06-16,USR0000CBAR,217.0,106.0,71.0,51.0
2016-06-17,USR0000CBAR,183.0,117.0,65.0,53.0
2016-06-18,USR0000CBAR,222.0,94.0,72.0,49.0
2016-06-19,USR0000CBAR,278.0,117.0,82.0,53.0
2016-06-20,USR0000CBAR,244.0,83.0,76.0,47.0
2016-06-21,USR0000CBAR,294.0,111.0,85.0,52.0
2016-06-22,USR0000CBAR,183.0,94.0,65.0,49.0
2016-06-23,USR0000CBAR,211.0,89.0,70.0,48.0
2016-06-24,USR0000CBAR,244.0,100.0,76.0,50.0
2016-06-25,USR0000CBAR,311.0,106.0,88.0,51.0
2016-06-26,USR0000CBAR,289.0,106.0,84.0,51.0
2016-06-27,USR0000CBAR,261.0,94.0,79.0,49.0
